Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,FS,Liquefaction,SL,γ,γw
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,01,35.0,10.668000000000001,0.0,5.0,10.0,12.0,22.0,186.69000000000003,82.03692000000001,0.6,1.0,1.0,1.0,1.068005899610428,14.0,Grey fine sand  with silt & clay,SM,18.0,2.0,0.83998,0.44729754226267876,0.18643320306190853,,3.5316,9.81,7.5,0.9996389409159898,0.41664858858298215,Liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,01,40.0,12.192,0.0,37.0,50.0,,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Brown fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,01,45.0,13.716000000000001,0.0,40.0,50.0,,50.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,30.0,Grey fine sand  with silt & clay,SM,18.0,2.0,0.79426,0.42295119635890766,1.0446630337675338,,3.5316,9.81,7.5,0.9996389409159898,2.4690457378522295,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,5.0,1.524,0.0,0.0,0.0,1.0,1.0,28.194,13.243559999999999,0.6,1.0,1.0,0.75,1.6778494442030345,1.0,Grey soft clay with silt,CL,70.0,3.0,0.97714,0.4867708929804373,0.09147543796722575,,3.5316,9.81,7.5,0.9996389409159898,0.18785513112645957,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,10.0,3.048,0.0,0.0,0.0,1.0,1.0,56.388,26.487119999999997,0.6,1.0,1.0,0.75,1.4460563475417691,1.0,Black Organic,CL,70.0,3.0,0.95428,0.4753829827387802,0.09072533600795592,,3.5316,9.81,7.5,0.9996389409159898,0.19077792452464656,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,15.0,4.572,0.0,0.0,0.0,1.0,1.0,84.58200000000001,39.73068000000001,0.6,1.0,1.0,0.85,1.3104660780688944,1.0,Grey soft clay with silt,CL,70.0,3.0,0.93142,0.4639950724971231,0.09085171396725572,,3.5316,9.81,7.5,0.9996389409159898,0.19573249052379335,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,20.0,6.096,0.0,1.0,1.0,1.0,2.0,112.776,52.974239999999995,0.6,1.0,1.0,0.95,1.2142632508805036,1.0,Grey soft clay with silt,CL,70.0,3.0,0.90856,0.4526071622554661,0.09608312521298028,,3.5316,9.81,7.5,0.9996389409159898,0.21221147506629426,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,25.0,7.62,0.0,1.0,1.0,1.0,2.0,140.97,66.2178,0.6,1.0,1.0,0.95,1.1396425408643,1.0,Grey soft clay with silt,CL,70.0,3.0,0.8857,0.441219252013809,0.0954520061890682,,3.5316,9.81,7.5,0.9996389409159898,0.21625879183567517,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,30.0,9.144,0.0,1.0,1.0,2.0,3.0,169.16400000000002,79.46136000000001,0.6,1.0,1.0,0.95,1.0786729814076288,2.0,Grey soft clay with silt,CL,70.0,3.0,0.86284,0.4298313417721518,0.09954136614793764,,3.5316,9.81,7.5,0.9996389409159898,0.23149876745423956,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,35.0,10.668000000000001,0.0,21.0,30.0,32.0,62.0,186.69000000000003,82.03692000000001,0.6,1.0,1.0,1.0,1.068005899610428,40.0,Grey fine sand,SM,18.0,2.0,0.83998,0.44729754226267876,42.06446917335681,,3.5316,9.81,7.5,0.9996389409159898,94.00740545530196,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,40.0,12.192,0.0,50.0,50.0,,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Brown fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,03,45.0,13.716000000000001,0.0,50.0,50.0,,50.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,30.0,Grey fine sand,SM,18.0,2.0,0.79426,0.42295119635890766,1.0446630337675338,,3.5316,9.81,7.5,0.9996389409159898,2.4690457378522295,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,5.0,1.524,0.0,0.0,0.0,1.0,1.0,28.194,13.243559999999999,0.6,1.0,1.0,0.75,1.6778494442030345,1.0,Grey soft clay with silt,CL,70.0,3.0,0.97714,0.4867708929804373,0.09147543796722575,,3.5316,9.81,7.5,0.9996389409159898,0.18785513112645957,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,10.0,3.048,0.0,0.0,0.0,1.0,1.0,56.388,26.487119999999997,0.6,1.0,1.0,0.75,1.4460563475417691,1.0,Black Organic,CL,70.0,3.0,0.95428,0.4753829827387802,0.09072533600795592,,3.5316,9.81,7.5,0.9996389409159898,0.19077792452464656,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,15.0,4.572,0.0,0.0,0.0,1.0,1.0,84.58200000000001,39.73068000000001,0.6,1.0,1.0,0.85,1.3104660780688944,1.0,Grey soft clay with silt,CL,70.0,3.0,0.93142,0.4639950724971231,0.09085171396725572,,3.5316,9.81,7.5,0.9996389409159898,0.19573249052379335,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,20.0,6.096,0.0,0.0,0.0,1.0,1.0,112.776,52.974239999999995,0.6,1.0,1.0,0.95,1.2142632508805036,1.0,Grey soft clay with silt,CL,70.0,3.0,0.90856,0.4526071622554661,0.09102261615870727,,3.5316,9.81,7.5,0.9996389409159898,0.20103471443727453,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,25.0,7.62,0.0,1.0,1.0,1.0,2.0,140.97,66.2178,0.6,1.0,1.0,0.95,1.1396425408643,1.0,Grey soft clay with silt,CL,70.0,3.0,0.8857,0.441219252013809,0.0954520061890682,,3.5316,9.81,7.5,0.9996389409159898,0.21625879183567517,Liquefiable,,18.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,30.0,9.144,0.0,2.0,12.0,15.0,27.0,160.02,70.31736000000001,0.6,1.0,1.0,0.95,1.1195549276260002,17.0,Grey fine sand  with silt & clay,SM,18.0,2.0,0.86284,0.4594707152145643,0.22718871677171507,,3.5316,9.81,7.5,0.9996389409159898,0.49427891855019623,Liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,35.0,10.668000000000001,0.0,25.0,30.0,31.0,61.0,186.69000000000003,82.03692000000001,0.6,1.0,1.0,1.0,1.068005899610428,39.0,Brown fine sand,SM,18.0,2.0,0.83998,0.44729754226267876,29.889314731020526,,3.5316,9.81,7.5,0.9996389409159898,66.79786964909293,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,40.0,12.192,0.0,30.0,35.0,37.0,72.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,44.0,Grey fine sand  with silt & clay,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,795.8069308861036,,3.5316,9.81,7.5,0.9996389409159898,1828.257973288503,Not liquefiable,,17.5,9.81
"Muhammad Shahidul Islam, Tillargoan, 01.06.2022(03)",,02,45.0,13.716000000000001,0.0,50.0,50.0,,50.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,30.0,Grey fine sand  with silt & clay,SM,18.0,2.0,0.79426,0.42295119635890766,1.0446630337675338,,3.5316,9.81,7.5,0.9996389409159898,2.4690457378522295,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,5.0,1.524,0.0,1.0,1.0,1.0,2.0,28.194,13.243559999999999,0.6,1.0,1.0,0.75,1.6778494442030345,2.0,Brown soft clay,CL,70.0,3.0,0.97714,0.4867708929804373,0.09702109567014516,,3.5316,9.81,7.5,0.9996389409159898,0.19924376481999426,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,10.0,3.048,0.0,1.0,1.0,1.0,2.0,56.388,26.487119999999997,0.6,1.0,1.0,0.75,1.4460563475417691,1.0,Brown soft clay,CL,70.0,3.0,0.95428,0.4753829827387802,0.09546872723370468,,3.5316,9.81,7.5,0.9996389409159898,0.20075236356312434,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,15.0,4.572,0.0,1.0,1.0,2.0,3.0,84.58200000000001,39.73068000000001,0.6,1.0,1.0,0.85,1.3104660780688944,2.0,Brown soft clay,CL,70.0,3.0,0.93142,0.4639950724971231,0.10076418599210642,,3.5316,9.81,7.5,0.9996389409159898,0.21708809023620745,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,20.0,6.096,0.0,3.0,4.0,5.0,9.0,118.872,59.07024,0.6,1.0,1.0,0.95,1.1778391704168873,6.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.4278389349845202,0.13432921408978626,,3.5316,9.81,7.5,0.9996389409159898,0.3138580954808371,Liquefiable,,19.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,25.0,7.62,0.0,4.0,10.0,14.0,24.0,133.35,58.59779999999999,0.6,1.0,1.0,0.95,1.1805244870826714,16.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.8857,0.47164388816645,0.21151309931706394,,3.5316,9.81,7.5,0.9996389409159898,0.4482974038169859,Liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,30.0,9.144,0.0,2.0,2.0,2.0,4.0,169.16400000000002,79.46136000000001,0.6,1.0,1.0,0.95,1.0786729814076288,2.0,Grey soft clay,CL,70.0,3.0,0.86284,0.4298313417721518,0.10427319426428058,,3.5316,9.81,7.5,0.9996389409159898,0.2425033620175763,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,35.0,10.668000000000001,0.0,7.0,8.0,10.0,18.0,197.35800000000003,92.70492000000002,0.6,1.0,1.0,1.0,1.0271239533920566,11.0,Grey stiff clay,CL,70.0,3.0,0.83998,0.4184434315304948,0.18689743891395458,,3.5316,9.81,7.5,0.9996389409159898,0.4464879690248905,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,40.0,12.192,0.0,16.0,23.0,27.0,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,45.0,13.716000000000001,0.0,17.0,24.0,27.0,51.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,30.0,Grey fine sand,SM,18.0,2.0,0.79426,0.42295119635890766,1.1910545159821597,,3.5316,9.81,7.5,0.9996389409159898,2.815039856086076,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,01,50.0,15.24,0.0,18.0,25.0,30.0,55.0,266.7,117.19559999999998,0.6,1.0,1.0,1.0,0.9487313904214059,31.0,Grey fine sand,SM,18.0,2.0,0.7714,0.4107780234070221,1.593540215222626,,3.5316,9.81,7.5,0.9996389409159898,3.8779213158484493,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,5.0,1.524,0.0,2.0,4.0,5.0,9.0,28.194,13.243559999999999,0.6,1.0,1.0,0.75,1.6778494442030345,7.0,Grey soft clay,CL,70.0,3.0,0.97714,0.4867708929804373,0.1412247634078743,,3.5316,9.81,7.5,0.9996389409159898,0.2900209830948792,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,10.0,3.048,0.0,2.0,2.0,2.0,4.0,56.388,26.487119999999997,0.6,1.0,1.0,0.75,1.4460563475417691,3.0,Grey soft clay,CL,70.0,3.0,0.95428,0.4753829827387802,0.10539590374283835,,3.5316,9.81,7.5,0.9996389409159898,0.2216273056039702,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,15.0,4.572,0.0,1.0,1.0,2.0,3.0,84.58200000000001,39.73068000000001,0.6,1.0,1.0,0.85,1.3104660780688944,2.0,Grey soft clay,CL,70.0,3.0,0.93142,0.4639950724971231,0.10076418599210642,,3.5316,9.81,7.5,0.9996389409159898,0.21708809023620745,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,20.0,6.096,0.0,2.0,5.0,4.0,9.0,118.872,59.07024,0.6,1.0,1.0,0.95,1.1778391704168873,6.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.4278389349845202,0.13432921408978626,,3.5316,9.81,7.5,0.9996389409159898,0.3138580954808371,Liquefiable,,19.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,25.0,7.62,0.0,5.0,7.0,7.0,14.0,133.35,58.59779999999999,0.6,1.0,1.0,0.95,1.1805244870826714,9.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.8857,0.47164388816645,0.1421973979696672,,3.5316,9.81,7.5,0.9996389409159898,0.30138428563128594,Liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,30.0,9.144,0.0,2.0,6.0,4.0,10.0,160.02,70.31736000000001,0.6,1.0,1.0,0.95,1.1195549276260002,6.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.86284,0.4594707152145643,0.11833165379146779,,3.5316,9.81,7.5,0.9996389409159898,0.25744606817368476,Liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,35.0,10.668000000000001,0.0,3.0,4.0,4.0,8.0,186.69000000000003,82.03692000000001,0.6,1.0,1.0,1.0,1.068005899610428,5.0,Grey stiff clay,SM,18.0,2.0,0.83998,0.44729754226267876,0.10920451908913156,,3.5316,9.81,7.5,0.9996389409159898,0.24405474989485068,Liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,40.0,12.192,0.0,16.0,23.0,27.0,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,45.0,13.716000000000001,0.0,20.0,26.0,27.0,53.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,31.0,Grey fine sand,SM,18.0,2.0,0.79426,0.42295119635890766,1.5861559929207474,,3.5316,9.81,7.5,0.9996389409159898,3.7488563941674085,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,03,50.0,15.24,0.0,23.0,27.0,30.0,57.0,266.7,117.19559999999998,0.6,1.0,1.0,1.0,0.9487313904214059,32.0,Grey fine sand,SM,18.0,2.0,0.7714,0.4107780234070221,2.1722730312979754,,3.5316,9.81,7.5,0.9996389409159898,5.286282587312226,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,5.0,1.524,0.0,1.0,1.0,1.0,2.0,28.194,13.243559999999999,0.6,1.0,1.0,0.75,1.6778494442030345,2.0,Grey soft clay,CL,70.0,3.0,0.97714,0.4867708929804373,0.09702109567014516,,3.5316,9.81,7.5,0.9996389409159898,0.19924376481999426,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,10.0,3.048,0.0,1.0,1.0,1.0,2.0,56.388,26.487119999999997,0.6,1.0,1.0,0.75,1.4460563475417691,1.0,Grey soft clay,CL,70.0,3.0,0.95428,0.4753829827387802,0.09546872723370468,,3.5316,9.81,7.5,0.9996389409159898,0.20075236356312434,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,15.0,4.572,0.0,1.0,1.0,1.0,2.0,84.58200000000001,39.73068000000001,0.6,1.0,1.0,0.85,1.3104660780688944,1.0,Grey soft clay,CL,70.0,3.0,0.93142,0.4639950724971231,0.0957297809917543,,3.5316,9.81,7.5,0.9996389409159898,0.20624188177194547,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,20.0,6.096,0.0,1.0,1.0,2.0,3.0,112.776,52.974239999999995,0.6,1.0,1.0,0.95,1.2142632508805036,2.0,Grey soft clay,CL,70.0,3.0,0.90856,0.4526071622554661,0.10131085139626432,,3.5316,9.81,7.5,0.9996389409159898,0.22375755542263476,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,25.0,7.62,0.0,5.0,7.0,8.0,15.0,133.35,58.59779999999999,0.6,1.0,1.0,0.95,1.1805244870826714,10.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.8857,0.47164388816645,0.14787620616857347,,3.5316,9.81,7.5,0.9996389409159898,0.3134203958323288,Liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,30.0,9.144,0.0,2.0,2.0,3.0,5.0,169.16400000000002,79.46136000000001,0.6,1.0,1.0,0.95,1.0786729814076288,3.0,Grey soft clay,CL,70.0,3.0,0.86284,0.4298313417721518,0.10913021189464162,,3.5316,9.81,7.5,0.9996389409159898,0.25379910406376266,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,35.0,10.668000000000001,0.0,2.0,3.0,3.0,6.0,197.35800000000003,92.70492000000002,0.6,1.0,1.0,1.0,1.0271239533920566,4.0,Grey soft clay,CL,70.0,3.0,0.83998,0.4184434315304948,0.11418063872337728,,3.5316,9.81,7.5,0.9996389409159898,0.2727714289816257,Liquefiable,,18.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,40.0,12.192,0.0,17.0,24.0,26.0,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,45.0,13.716000000000001,0.0,19.0,26.0,27.0,53.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,31.0,Grey fine sand,SM,18.0,2.0,0.79426,0.42295119635890766,1.5861559929207474,,3.5316,9.81,7.5,0.9996389409159898,3.7488563941674085,Not liquefiable,,17.5,9.81
"Amjad, Boteswar, 02.09.2022(03)",,02,50.0,15.24,0.0,22.0,27.0,30.0,57.0,266.7,117.19559999999998,0.6,1.0,1.0,1.0,0.9487313904214059,32.0,Grey fine sand,SM,18.0,2.0,0.7714,0.4107780234070221,2.1722730312979754,,3.5316,9.81,7.5,0.9996389409159898,5.286282587312226,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,5.0,1.524,0.6096,1.0,1.0,1.0,2.0,28.194000000000003,19.223736000000002,0.6,1.0,1.0,0.75,1.5532379955423858,1.0,Grey soft clay,CL,70.0,3.0,0.97714,0.3353447804027271,0.09618466075485112,,3.5316,9.81,7.5,0.9996389409159898,0.28671963313063464,Liquefiable,,18.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,10.0,3.048,0.6096,1.0,2.0,8.0,10.0,53.34,29.419296,0.6,1.0,1.0,0.75,1.410946244214946,6.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.95428,0.40486703273932867,0.11809239696857275,,3.5316,9.81,7.5,0.9996389409159898,0.29157661427054343,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,15.0,4.572,0.6096,2.0,7.0,8.0,15.0,80.01,41.138856000000004,0.6,1.0,1.0,0.85,1.2988188945356156,10.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.93142,0.4238902978439653,0.1465316803257849,,3.5316,9.81,7.5,0.9996389409159898,0.3455582127652921,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,20.0,6.096,0.6096,3.0,7.0,12.0,19.0,106.68,52.858416000000005,0.6,1.0,1.0,0.95,1.2149952053539694,13.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.90856,0.42908005997001497,0.17643461547044176,,3.5316,9.81,7.5,0.9996389409159898,0.41104429826479816,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,25.0,7.62,0.6096,2.0,2.0,2.0,4.0,133.35,64.57797599999999,0.6,1.0,1.0,0.95,1.1480280861337937,3.0,Black Organic,SM,18.0,2.0,0.8857,0.4279677986501157,0.09219060870595541,,3.5316,9.81,7.5,0.9996389409159898,0.215337048114138,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,30.0,9.144,0.6096,2.0,2.0,3.0,5.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,3.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.86284,0.4234575503355704,0.09541534188002446,,3.5316,9.81,7.5,0.9996389409159898,0.2252430998774253,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,35.0,10.668000000000001,0.6096,15.0,23.0,27.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,40.0,12.192,0.6096,46.0,50.0,,50.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,1.183171838996205,,3.5316,9.81,7.5,0.9996389409159898,2.891552570085157,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,45.0,13.716000000000001,0.6096,50.0,50.0,,50.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,29.0,Grey har clay,SM,18.0,2.0,0.79426,0.40025777750430713,0.9302013349175416,,3.5316,9.81,7.5,0.9996389409159898,2.323166543005164,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,01,50.0,15.24,0.6096,50.0,50.0,,50.0,266.7,123.17577599999998,0.6,1.0,1.0,1.0,0.9320886102830084,28.0,Grey fine sand,SM,18.0,2.0,0.7714,0.3908347767989706,0.7657680410470247,,3.5316,9.81,7.5,0.9996389409159898,1.9586065493176352,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,5.0,1.524,0.6096,1.0,1.0,1.0,2.0,28.194000000000003,19.223736000000002,0.6,1.0,1.0,0.75,1.5532379955423858,1.0,Grey soft clay,CL,70.0,3.0,0.97714,0.3353447804027271,0.09618466075485112,,3.5316,9.81,7.5,0.9996389409159898,0.28671963313063464,Liquefiable,,18.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,10.0,3.048,0.6096,2.0,2.0,3.0,5.0,59.436,35.51529599999999,0.6,1.0,1.0,0.75,1.3479732089214074,3.0,Grey sandy clay,CL,70.0,3.0,0.95428,0.3737023377960866,0.10880026218497572,,3.5316,9.81,7.5,0.9996389409159898,0.2910363887563298,Liquefiable,,19.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,15.0,4.572,0.6096,3.0,3.0,4.0,7.0,89.154,50.282855999999995,0.6,1.0,1.0,0.85,1.2316997451180551,4.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.38644021276595747,0.11999760680921516,,3.5316,9.81,7.5,0.9996389409159898,0.31040838044426283,Liquefiable,,19.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,20.0,6.096,0.6096,8.0,15.0,20.0,35.0,106.68,52.858416000000005,0.6,1.0,1.0,0.95,1.2149952053539694,24.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.90856,0.42908005997001497,0.43302218460754266,,3.5316,9.81,7.5,0.9996389409159898,1.0088230108955931,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,25.0,7.62,0.6096,2.0,2.0,3.0,5.0,133.35,64.57797599999999,0.6,1.0,1.0,0.95,1.1480280861337937,3.0,Black Organic,SM,18.0,2.0,0.8857,0.4279677986501157,0.09646434240634388,,3.5316,9.81,7.5,0.9996389409159898,0.22531955297428996,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,30.0,9.144,0.6096,2.0,2.0,2.0,4.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,2.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.86284,0.4234575503355704,0.09137417908772934,,3.5316,9.81,7.5,0.9996389409159898,0.2157032919543933,Liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,35.0,10.668000000000001,0.6096,18.0,24.0,26.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,40.0,12.192,0.6096,21.0,25.0,30.0,55.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,33.0,Grey har clay,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,2.627050331474732,,3.5316,9.81,7.5,0.9996389409159898,6.420245891047776,Not liquefiable,,17.5,9.81
"Fozley Rob Md. Kawsar, Lamabazar, 21.08.2022(04)",,04,45.0,13.716000000000001,0.6096,26.0,30.0,35.0,65.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,38.0,Grey fine sand,SM,18.0,2.0,0.79426,0.40025777750430713,14.819243700153406,,3.5316,9.81,7.5,0.9996389409159898,37.01088126248313,Not liquefiable,,17.5,9.81
