Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,SL,γ,γw
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,25.0,7.62,1.5,3.0,5.0,6.0,11.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,7.139637246798384,,,,,0.8857,0.368593090603557,0.2935215998601643,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,30.0,9.144,1.5,3.0,5.0,7.0,12.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,7.225893071508398,,,,,0.86284,0.370873418877385,0.2961390062721805,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,35.0,10.668,1.5,6.0,8.0,13.0,21.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,11.847077429504196,,,,,0.83998,0.3697212971943633,0.437877509469713,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,40.0,12.192,1.5,7.0,10.0,14.0,24.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,12.780722845108269,,,,,0.8171200000000001,0.3662585708656592,0.4668954670910212,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,45.0,13.716,1.5,10.0,14.0,15.0,29.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,14.665171956475954,,,,,0.79426,0.3611662356041414,0.5258847627431049,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,50.0,15.24,1.5,15.0,23.0,27.0,50.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,24.12737804657609,,,,,0.7714,0.3548816161616161,0.8315519332233002,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,55.0,16.764,1.5,16.0,26.0,24.0,50.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,23.11562790450925,,,,,0.74854,0.3476984041718767,0.7980487885267977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,2,60.0,18.288,1.5,18.0,28.0,22.0,50.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,22.221337672369177,,,,,0.72568,0.3398211515800116,0.7686081527216485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,10.0,3.048,1.5,1.0,1.0,2.0,3.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,2.286056442215863,,,,,0.95428,0.3087649967609352,0.1477357121999238,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,15.0,4.572,1.5,1.0,1.0,1.0,2.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.3292411389251677,,,,,0.93142,0.3438786594334934,0.1193183355423863,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,20.0,6.096,1.5,2.0,3.0,5.0,8.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,5.671657584276789,,,,,0.90856,0.3608919997995087,0.2491241529429328,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,25.0,7.62,1.5,3.0,4.0,6.0,10.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,6.490579315271257,,,,,0.8857,0.368593090603557,0.2738573732591629,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,30.0,9.144,1.5,4.0,6.0,8.0,14.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,8.430208583426467,,,,,0.86284,0.370873418877385,0.3327875467343225,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,35.0,10.668,1.5,7.0,10.0,15.0,25.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,14.103663606552614,,,,,0.83998,0.3697212971943633,0.5082477472058045,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,40.0,12.192,1.5,7.0,11.0,14.0,25.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,13.313252963654447,,,,,0.8171200000000001,0.3662585708656592,0.4835076330166981,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,45.0,13.716,1.5,9.0,15.0,16.0,31.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,15.676563125888087,,,,,0.79426,0.3611662356041414,0.5577845428240058,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,50.0,15.24,1.5,14.0,22.0,28.0,50.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,24.12737804657609,,,,,0.7714,0.3548816161616161,0.8315519332233002,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,55.0,16.764,1.5,17.0,27.0,23.0,50.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,23.11562790450925,,,,,0.74854,0.3476984041718767,0.7980487885267977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, Sunamgonj, 11.12.2022(03)",,1,60.0,18.288,1.5,19.0,30.0,20.0,50.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,22.221337672369177,,,,,0.72568,0.3398211515800116,0.7686081527216485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,15.0,4.572,1.5,1.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,20.0,6.096,1.5,1.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,25.0,7.62,1.5,1.0,2.0,4.0,6.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,3.8943475891627535,,,,,0.8857,0.368593090603557,0.19573111611683,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,30.0,9.144,1.5,2.0,2.0,3.0,5.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.0107887797951665,,,,,0.86284,0.370873418877385,0.1693271490547638,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,35.0,10.668,1.5,3.0,3.0,4.0,7.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,3.949025809834732,,,,,0.83998,0.3697212971943633,0.1973680787498873,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,40.0,12.192,1.5,3.0,7.0,8.0,15.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,7.987951778192668,,,,,0.8171200000000001,0.3662585708656592,0.3193064703541936,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,45.0,13.716,1.5,4.0,8.0,10.0,18.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,9.102520524709211,,,,,0.79426,0.3611662356041414,0.3533329026526041,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,50.0,15.24,1.5,3.0,7.0,9.0,16.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,7.720760974904349,,,,,0.7714,0.3548816161616161,0.3111747040915179,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,55.0,16.764,1.5,7.0,11.0,19.0,30.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,13.869376742705546,,,,,0.74854,0.3476984041718767,0.5009039916971066,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,60.0,18.288,1.5,10.0,15.0,20.0,35.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,15.554936370658424,,,,,0.72568,0.3398211515800116,0.5539392843807338,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,65.0,19.812,1.5,15.0,23.0,25.0,48.0,356.61600000000004,176.97528000000003,0.6,1.0,1.0,0.95,0.7516985213256743,20.566471543470445,,,,,0.70282,0.3313967044780491,0.714545709221727,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,70.0,21.336,1.5,17.0,26.0,28.0,54.0,384.04800000000006,189.45684000000003,0.6,1.0,1.0,0.95,0.7265154515863593,22.36214559982814,,,,,0.6799599999999999,0.322533211631314,0.7732330191032304,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,3,75.0,22.86,1.5,19.0,28.0,31.0,59.0,411.48,201.9384,0.6,1.0,1.0,0.95,0.703704850482913,23.66559412174036,,,,,0.6571,0.3133120836453096,0.8162343594999767,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,10.0,3.048,1.5,1.0,1.0,2.0,3.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,2.286056442215863,,,,,0.95428,0.3087649967609352,0.1477357121999238,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,15.0,4.572,1.5,1.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,20.0,6.096,1.5,2.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,25.0,7.62,1.5,2.0,3.0,4.0,7.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,4.5434055206898805,,,,,0.8857,0.368593090603557,0.2151855135256778,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,30.0,9.144,1.5,3.0,4.0,5.0,9.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,5.419419803631299,,,,,0.86284,0.370873418877385,0.2415230505718112,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,35.0,10.668,1.5,4.0,6.0,6.0,12.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,6.7697585311452535,,,,,0.83998,0.3697212971943633,0.2823088213282848,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,40.0,12.192,1.5,4.0,8.0,11.0,19.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,10.11807225237738,,,,,0.8171200000000001,0.3662585708656592,0.3844882269341012,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,45.0,13.716,1.5,6.0,7.0,10.0,17.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,8.596824940003145,,,,,0.79426,0.3611662356041414,0.3378733757459654,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,50.0,15.24,1.5,7.0,10.0,12.0,22.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,10.61604634049348,,,,,0.7714,0.3548816161616161,0.3998195304378286,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,55.0,16.764,1.5,10.0,13.0,14.0,27.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,12.482439068434992,,,,,0.74854,0.3476984041718767,0.4576100392738785,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,60.0,18.288,1.5,12.0,18.0,21.0,39.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,17.332643384447955,,,,,0.72568,0.3398211515800116,0.6103950172974396,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,65.0,19.812,1.5,14.0,20.0,22.0,42.0,356.61600000000004,176.97528000000003,0.6,1.0,1.0,0.95,0.7516985213256743,17.99566260053664,,,,,0.70282,0.3313967044780491,0.6315928318399492,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,70.0,21.336,1.5,15.0,22.0,28.0,50.0,384.04800000000006,189.45684000000003,0.6,1.0,1.0,0.95,0.7265154515863593,20.70569037021124,,,,,0.6799599999999999,0.322533211631314,0.719073342824027,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,4,75.0,22.86,1.5,18.0,27.0,30.0,57.0,411.48,201.9384,0.6,1.0,1.0,0.95,0.703704850482913,22.86337059218984,,,,,0.6571,0.3133120836453096,0.7897280284073116,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,10.0,3.048,1.5,1.0,1.0,2.0,3.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,2.286056442215863,,,,,0.95428,0.3087649967609352,0.1477357121999238,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,15.0,4.572,1.5,1.0,1.0,1.0,2.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.3292411389251677,,,,,0.93142,0.3438786594334934,0.1193183355423863,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,20.0,6.096,1.5,1.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,25.0,7.62,1.5,1.0,2.0,3.0,5.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,3.2452896576356287,,,,,0.8857,0.368593090603557,0.1763261378653764,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,30.0,9.144,1.5,2.0,3.0,3.0,6.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.612946535754199,,,,,0.86284,0.370873418877385,0.187312031394361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,35.0,10.668,1.5,3.0,3.0,4.0,7.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,3.949025809834732,,,,,0.83998,0.3697212971943633,0.1973680787498873,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,40.0,12.192,1.5,8.0,9.0,12.0,21.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,11.183132489469736,,,,,0.8171200000000001,0.3662585708656592,0.417323089890585,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,45.0,13.716,1.5,6.0,7.0,9.0,16.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,8.091129355297078,,,,,0.79426,0.3611662356041414,0.3224491925264677,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,50.0,15.24,1.5,5.0,11.0,11.0,22.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,10.61604634049348,,,,,0.7714,0.3548816161616161,0.3998195304378286,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,55.0,16.764,1.5,7.0,12.0,13.0,25.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,11.557813952254625,,,,,0.74854,0.3476984041718767,0.4289142895547,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,60.0,18.288,1.5,12.0,18.0,22.0,40.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,17.77707013789534,,,,,0.72568,0.3398211515800116,0.624595392405393,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,65.0,19.812,1.5,15.0,19.0,25.0,44.0,356.61600000000004,176.97528000000003,0.6,1.0,1.0,0.95,0.7516985213256743,18.85259891484791,,,,,0.70282,0.3313967044780491,0.659107894869526,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,70.0,21.336,1.5,17.0,24.0,30.0,54.0,384.04800000000006,189.45684000000003,0.6,1.0,1.0,0.95,0.7265154515863593,22.36214559982814,,,,,0.6799599999999999,0.322533211631314,0.7732330191032304,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,5,75.0,22.86,1.5,18.0,27.0,30.0,57.0,411.48,201.9384,0.6,1.0,1.0,0.95,0.703704850482913,22.86337059218984,,,,,0.6571,0.3133120836453096,0.7897280284073116,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,15.0,4.572,1.5,2.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,20.0,6.096,1.5,2.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,25.0,7.62,1.5,2.0,3.0,4.0,7.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,4.5434055206898805,,,,,0.8857,0.368593090603557,0.2151855135256778,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,30.0,9.144,1.5,2.0,3.0,3.0,6.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,3.612946535754199,,,,,0.86284,0.370873418877385,0.187312031394361,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,35.0,10.668,1.5,2.0,3.0,5.0,8.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,4.513172354096836,,,,,0.83998,0.3697212971943633,0.2142782113188246,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,40.0,12.192,1.5,4.0,6.0,7.0,13.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,6.922891541100313,,,,,0.8171200000000001,0.3662585708656592,0.2869488375787357,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,45.0,13.716,1.5,6.0,9.0,13.0,22.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,11.125302863533484,,,,,0.79426,0.3611662356041414,0.4155359423090429,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,50.0,15.24,1.5,5.0,8.0,12.0,20.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,9.650951218630436,,,,,0.7714,0.3548816161616161,0.3701394948128455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,55.0,16.764,1.5,6.0,9.0,15.0,24.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,11.095501394164437,,,,,0.74854,0.3476984041718767,0.414615162778611,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,60.0,18.288,1.5,9.0,12.0,23.0,35.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,15.554936370658424,,,,,0.72568,0.3398211515800116,0.5539392843807338,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,65.0,19.812,1.5,13.0,19.0,27.0,46.0,356.61600000000004,176.97528000000003,0.6,1.0,1.0,0.95,0.7516985213256743,19.709535229159176,,,,,0.70282,0.3313967044780491,0.6867579217264418,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,70.0,21.336,1.5,15.0,24.0,28.0,52.0,384.04800000000006,189.45684000000003,0.6,1.0,1.0,0.95,0.7265154515863593,21.533917985019688,,,,,0.6799599999999999,0.322533211631314,0.7460860575200302,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,6,75.0,22.86,1.5,17.0,27.0,31.0,58.0,411.48,201.9384,0.6,1.0,1.0,0.95,0.703704850482913,23.2644823569651,,,,,0.6571,0.3133120836453096,0.8029648315598342,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,5.0,1.524,1.5,2.0,2.0,2.0,4.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,3.264,,,,,0.97714,0.230630184417441,0.17688484306944,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,15.0,4.572,1.5,2.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,20.0,6.096,1.5,2.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,25.0,7.62,1.5,2.0,2.0,2.0,4.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,2.596231726108503,,,,,0.8857,0.368593090603557,0.1569693635150592,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,30.0,9.144,1.5,4.0,4.0,4.0,8.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,4.8172620476722665,,,,,0.86284,0.370873418877385,0.2234090117583642,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,35.0,10.668,1.5,5.0,7.0,10.0,17.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,9.590491252455775,,,,,0.83998,0.3697212971943633,0.3682846119162161,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,40.0,12.192,1.5,5.0,6.0,10.0,16.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,8.520481896738847,,,,,0.8171200000000001,0.3662585708656592,0.3355425913250434,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, PWD, 21.03.2022(06)",,2,45.0,13.716,1.5,7.0,11.0,18.0,29.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,14.665171956475954,,,,,0.79426,0.3611662356041414,0.5258847627431049,,3.5316,9.81,7.5,1.0,,18.0,9.81
